carrier,freq,cid,count
310410,5110,276,2
310410,5110,106,17
310410,5110,456,33
310410,66686,245,31
310410,1150,245,34
310410,66686,180,11
310410,1150,180,11
310410,5110,233,8
310410,67086,203,104
310410,1550,203,140
310410,5110,229,2
310410,5110,95,1
310410,67086,100,3
310410,1550,100,5
310410,1025,100,1
310410,675,437,12
310410,675,319,4
310410,675,174,9
310410,66686,300,12
310410,1150,300,19
310410,67086,151,9
310410,1550,151,12
310410,67086,281,11
310410,1550,281,14
310410,675,89,8
310410,675,200,14
310410,67086,393,7
310410,1550,393,8
310410,67086,7,7
310410,1550,7,8
310410,66686,296,2
310410,1150,296,2
310410,66686,281,15
310410,1150,281,25
310410,66686,393,8
310410,1150,393,10
310410,675,393,14
310410,675,7,97
310410,5110,200,2
310410,67086,64,4
310410,1550,64,4
310410,5110,342,1
310410,67086,172,72
310410,1550,172,94
310410,67086,406,19
310410,1550,406,25
310410,66686,106,2
310410,1150,106,3
310410,66686,170,7
310410,1150,170,12
310410,66686,407,2
310410,1150,407,4
310410,66686,451,19
310410,1150,451,21
310410,67086,173,26
310410,1550,173,38
310410,675,343,19
310410,675,417,8
310410,66686,172,110
310410,1150,172,131
310410,5110,265,38
310410,5110,350,19
310410,675,176,61
310410,66686,417,4
310410,1150,417,7
310410,66686,486,3
310410,1150,486,4
310410,675,323,7
310410,675,462,64
310410,675,249,13
310410,675,445,2
310410,67086,226,5
310410,1550,226,6
310410,1025,345,1
310410,675,449,12
310410,675,491,108
310410,675,300,8
310410,675,151,25
310410,675,486,1
310410,675,296,6
310410,675,281,11
310410,66686,200,4
310410,1150,200,8
310410,66686,7,2
310410,1150,7,2
310410,66686,64,6
310410,1150,64,8
310410,675,472,42
310410,675,6,7
310410,675,83,16
310410,675,329,87
310410,66686,63,114
310410,1150,63,154
310410,66686,272,130
310410,1150,272,153
310410,66686,10,3
310410,1150,10,3
310410,66686,280,150
310410,1150,280,207
310410,675,375,75
310410,675,81,146
310410,66686,477,76
310410,1150,477,99
310410,66686,156,99
310410,1150,156,125
310410,1025,156,3
310410,9820,156,105
310410,9820,44,66
310410,675,279,457
310410,675,492,63
310410,66686,492,39
310410,1150,492,48
310410,66686,491,93
310410,1150,491,105
310410,66686,462,56
310410,1150,462,75
310410,66686,25,55
310410,1150,25,72
310410,66686,81,83
310410,1150,81,125
310410,675,156,164
310410,675,477,198
310410,675,402,188
310410,675,310,415
310410,66686,203,17
310410,1150,203,18
310410,67086,332,39
310410,1550,332,58
310410,675,245,25
310410,675,25,43
310410,675,12,152
310410,675,365,85
310410,675,24,55
310410,675,103,18
310410,675,261,3
310410,67086,420,4
310410,1550,420,5
310410,675,167,3
310410,675,102,13
310410,66686,348,27
310410,1150,348,34
310410,66686,67,46
310410,1150,67,53
310410,66686,226,7
310410,1150,226,7
310410,66686,455,8
310410,1150,455,11
310410,1150,361,9
310410,66686,361,6
310410,66686,333,2
310410,1150,333,2
310410,66686,277,1
310410,1150,277,1
310410,67086,453,7
310410,1550,453,7
310410,5110,173,2
310410,5110,165,2
310410,9820,173,2
310410,9840,453,1
310410,66686,427,23
310410,1150,427,23
310410,67086,189,32
310410,1550,189,44
310410,67086,44,51
310410,1550,44,69
310410,67086,158,5
310410,1550,158,7
310410,67086,260,2
310410,1550,260,2
310410,5110,327,24
310410,5110,343,16
310410,5110,485,10
310410,5110,72,5
310410,1025,104,3
310410,1150,78,42
310410,9840,104,3
310410,1025,69,4
310410,1025,453,1
310410,675,10,3
310410,675,255,2
310410,675,373,2
310410,675,473,3
310410,675,28,6
310410,675,68,12
310410,675,38,9
310410,66686,276,9
310410,1150,276,12
310410,66686,189,8
310410,1150,189,9
310410,66686,493,2
310410,1150,493,3
310410,5110,18,10
310410,675,238,85
310410,5110,376,24
310410,5110,300,1
310410,5110,151,1
310410,5110,56,1
310410,5110,64,1
310410,5110,206,1
310410,675,206,9
310410,9820,372,10
310410,5110,43,2
310410,67086,464,45
310410,1550,464,58
310410,675,76,3827
310410,675,335,53
310410,675,45,80
310410,675,403,125
310410,675,388,518
310410,675,47,86
310410,675,438,1
310410,675,252,33
310410,66686,388,87
310410,1150,388,144
310410,675,41,40
310410,1025,43,1
310410,66686,335,72
310410,1150,335,88
310410,5110,76,10
310410,5110,258,25
310410,66686,41,32
310410,1150,41,36
310410,675,482,10
310410,67086,106,27
310410,1550,106,40
310410,675,478,4
310410,5110,410,1
310410,9820,410,12
310410,66686,403,17
310410,1150,403,18
310410,675,381,3
310410,5110,388,7
310410,9840,265,11
310410,675,284,9
310410,675,447,2
310410,66686,18,3
310410,1150,18,3
310410,67086,230,3
310410,1550,230,6
310410,67086,355,17
310410,1550,355,24
310410,675,337,15
310410,675,461,1
310410,5110,325,4
310410,67086,225,26
310410,1550,225,31
310410,67086,108,22
310410,1550,108,25
310410,67086,178,2
310410,1550,178,2
310410,1150,225,13
310410,66686,225,9
310410,675,56,30
310410,5110,108,4
310410,675,108,3
310410,675,355,6
310410,5110,355,5
310410,9840,394,5
310410,67086,292,1
310410,1550,292,1
310410,67086,200,2
310410,1550,200,2
310410,67086,56,18
310410,1550,56,28
310410,67086,300,16
310410,1550,300,23
310410,675,489,4
310410,5110,47,4
310410,675,369,6
310410,675,244,8
310410,5110,143,12
310410,5110,354,46
310410,66686,284,2
310410,1150,284,2
310410,66686,406,29
310410,1150,406,29
310410,66686,56,7
310410,1150,56,12
310410,66686,398,2
310410,1150,398,2
310410,675,64,13
310410,5110,464,3
310410,66686,230,4
310410,1150,230,5
310410,66686,355,4
310410,1150,355,5
310410,5110,225,1
310410,67086,18,3
310410,1550,18,4
310410,66686,24,10
310410,1150,24,12
310410,5110,335,2
310410,9820,403,19
310410,9820,335,6
310410,1025,335,1
310410,675,320,1
310410,1025,67,1
310410,67086,67,33
310410,1550,67,39
310410,9820,88,24
310410,9820,332,61
310410,9840,72,2
310410,67086,485,1
310410,1550,485,1
310410,67086,391,1
310410,1550,391,1
310410,1025,209,1
310410,1025,351,8
310410,1025,354,8
310410,675,351,13
310410,67086,156,68
310410,1550,156,103
310410,675,280,213
310410,9820,12,17
310410,9820,203,15
310410,66686,213,6
310410,1150,213,9
310410,675,213,24
310410,67086,103,1
310410,1550,103,1
310410,675,465,38
310410,675,429,16
310410,675,149,2
310410,66686,287,1
310410,1150,287,1
310410,1025,16,2
310410,1025,485,1
310410,9840,406,15
310410,9820,172,9
310410,1025,203,8
310410,9820,354,21
310410,1150,437,9
310410,9820,401,1
310410,9820,399,1
310410,9820,67,13
310410,66686,102,10
310410,1150,102,11
310410,9820,340,36
310410,9820,463,42
310410,9840,299,2
310410,675,20,2
310410,9820,392,6
310410,9820,471,2
310410,9820,84,1
310410,5110,375,14
310410,5110,340,9
310410,5110,158,4
310410,67086,442,2
310410,1550,442,3
310410,5110,156,9
310410,67086,276,9
310410,1550,276,15
310410,67086,170,2
310410,1550,170,2
310410,1025,170,8
310410,9820,276,6
310410,1025,40,3
310410,1025,6,1
310410,67086,47,1
310410,1550,47,1
310410,9820,258,42
310410,9820,74,5
310410,66686,76,47
310410,1150,76,66
310410,67086,440,11
310410,1550,440,12
310410,67086,43,8
310410,1550,43,9
310410,9820,43,16
310410,67086,348,29
310410,1550,348,36
310410,1550,343,8
310410,67086,343,4
310410,66686,437,8
310410,1025,12,5
310410,1025,265,2
310410,1025,44,2
310410,9840,347,1
310410,5110,44,9
310410,5110,12,16
310410,5110,478,1
310410,5110,273,1
310410,675,40,1
310410,1025,347,7
310410,675,466,2
310410,5110,403,4
310410,66686,43,2
310410,1150,43,2
310410,675,159,1
310410,5110,490,1
310410,5110,220,1
310410,5110,32,2
310410,5110,4,3
310410,5110,324,1
310410,5110,420,1
310410,5110,323,1
310410,5110,243,2
310410,5110,293,2
310410,5110,39,1
310410,5110,187,6
310410,5110,383,4
310410,5110,148,3
310410,5110,285,1
310410,5110,396,1
310410,5110,97,1
310410,66686,267,16
310410,1150,267,19
310410,66686,108,3
310410,1150,108,3
310410,66686,222,23
310410,1150,222,24
310410,66686,340,6
310410,1150,340,6
310410,5110,9,4
310410,66686,218,18
310410,1150,218,18
310410,675,495,6
310410,675,430,4
310410,66686,430,3
310410,1150,430,3
310410,675,9,5
310410,66686,381,2
310410,1150,381,2
310410,66686,74,2
310410,1150,74,2
310410,9820,316,2
310410,5110,99,2
310410,675,356,1
310410,66686,469,1
310410,66686,143,1
310410,1150,143,1
310410,1025,456,2
310410,9840,78,1
310410,9840,388,1
310410,66686,464,7
310410,1150,464,8
310410,5110,103,3
310410,5110,332,1
310410,66686,261,6
310410,1150,261,10
310410,66686,12,31
310410,1150,12,33
310410,1025,340,1
310410,1025,9,1
310410,1025,299,1
310410,5110,372,1
310410,1025,406,3
310410,5110,83,1
310410,1025,376,3
310410,675,452,8
310410,66686,495,2
310410,1150,495,2
310410,5110,100,1
310410,1025,97,1
310410,1025,443,1
310410,1025,262,1
310410,66686,60,1
310410,1150,60,1
310410,1550,52,2
310410,67086,284,169
310410,1550,284,170
310410,675,52,3
310410,675,212,1
310410,5110,337,2
310410,675,308,8
310410,66686,308,1
310410,1150,308,1
310410,66686,488,4
310410,1150,488,4
310410,675,109,2
310410,66686,191,1
310410,1150,191,1
310410,9820,103,3
310410,9820,464,2
310410,9820,350,2
310410,675,401,2
310410,67086,88,11
310410,1550,88,14
310410,66686,401,1
310410,1150,401,1
310410,66686,249,8
310410,1150,249,8
310410,66686,193,4
310410,1150,193,4
310410,5110,348,25
310410,5110,455,12
310410,5110,391,6
310410,5110,227,5
310410,5110,453,5
310410,5330,347,3
310410,5330,327,3
310410,5330,336,1
310410,5330,343,1
310410,5110,462,1
310410,67086,187,7
310410,1550,187,7
310410,67086,154,4
310410,1550,154,4
310410,66686,158,3
310410,1150,158,3
310410,675,475,2
310410,9840,76,1
310410,5110,347,1
310410,5110,22,1
310410,675,218,2
310410,1025,269,159
310410,1025,18,2
310410,1025,350,2
310410,675,5,142
310410,675,309,41
310410,66686,269,1
310410,1150,269,1
310410,675,385,6
310410,66686,314,3
310410,1150,314,3
310410,9840,456,1
310410,5330,376,2
310410,1150,103,10
310410,66686,103,9
310410,675,147,2
310410,1025,238,2
310410,67086,72,2
310410,1550,72,2
310410,5110,5,3
310410,5110,15,2
310410,5110,7,1
310410,9840,159,2
310410,9840,154,1
310410,675,210,6
310410,1025,146,1
310410,1025,300,2
310410,1025,22,1
310410,675,123,2
310410,1025,242,2
310410,5110,488,2
310410,5110,226,6
310410,5110,62,1
310410,5330,189,2
310410,5330,172,1
310410,5330,203,1
310410,5330,406,1
310410,5330,18,1
310410,5330,337,1
310410,5330,178,1
310410,5330,108,1
310410,5330,355,1
310410,67086,401,1
310410,1550,401,1
310410,67086,293,1
310410,1550,293,1
310410,67086,386,1
310410,1550,386,1
310410,67086,262,1
310410,1550,262,1
310410,675,262,3
310410,675,15,7
310410,675,418,3
311480,1000,126,9
311480,2561,113,11
311480,5230,113,17
311480,5230,268,1
311480,66536,268,13
311480,1000,268,26
311480,66536,273,4
311480,1000,273,6
311480,66536,78,3
311480,1000,78,4
311480,66536,225,11
311480,1000,225,20
311480,66536,103,8
311480,1000,103,12
311480,66536,300,6
311480,1000,300,7
311480,1000,47,8
311480,925,47,1
311480,925,155,1
311480,66536,155,9
311480,1000,155,12
311480,1000,316,6
311480,1000,147,272
311480,1000,4,23
311480,66536,229,15
311480,1000,229,25
311480,66536,313,353
311480,1000,313,537
311480,1000,219,599
311480,66536,219,401
311480,66536,386,79
311480,1000,386,123
311480,66536,160,8
311480,1000,160,15
311480,66536,227,22
311480,1000,227,37
311480,66536,295,16
311480,1000,295,24
311480,66536,396,25
311480,1000,396,40
311480,66536,456,13
311480,1000,456,20
311480,66536,42,17
311480,1000,42,32
311480,66536,404,5
311480,1000,404,8
311480,66536,403,2
311480,1000,403,7
311480,66536,402,5
311480,1000,402,9
311480,66536,64,4
311480,1000,64,8
311480,66536,65,49
311480,1000,65,64
311480,66536,223,22
311480,1000,223,35
311480,66536,244,215
311480,1000,244,358
311480,66536,222,372
311480,1000,222,575
311480,66536,379,121
311480,1000,379,206
311480,1000,275,1171
311480,66536,275,690
311480,1000,382,502
311480,66536,382,347
311480,1000,209,543
311480,66536,209,300
311480,66536,76,466
311480,1000,76,726
311480,66536,135,126
311480,1000,135,204
311480,66536,243,83
311480,1000,243,138
311480,1000,85,403
311480,66536,115,166
311480,1000,115,267
311480,1000,208,138
311480,66536,45,153
311480,1000,45,222
311480,66536,328,878
311480,1000,328,1273
311480,66536,181,29
311480,1000,181,51
311480,66536,269,59
311480,1000,269,92
311480,66536,81,389
311480,1000,81,603
311480,66536,85,240
311480,66536,208,80
311480,66536,329,78
311480,1000,329,104
311480,925,85,4
311480,925,65,1
311480,66536,47,3
311480,66536,316,4
311480,66536,147,183
311480,66536,4,14
311480,66536,444,1
311480,1000,444,1
311480,66536,44,119
311480,1000,44,214
311480,66536,105,22
311480,1000,105,39
311480,925,42,4
311480,925,403,3
311480,925,456,4
311480,925,404,1
311480,925,461,3
311480,5230,403,2
311480,5230,402,1
311480,5230,115,13
311480,66536,305,33
311480,1000,305,52
311480,66536,279,120
311480,1000,279,152
311480,66536,387,39
311480,1000,387,51
311480,66536,197,167
311480,1000,197,229
311480,66536,434,272
311480,1000,434,405
311480,66536,114,472
311480,1000,114,689
311480,66536,216,162
311480,1000,216,239
311480,66536,153,359
311480,1000,153,585
311480,1000,207,124
311480,66536,207,72
311480,66536,202,64
311480,1000,202,84
311480,66536,136,106
311480,1000,136,180
311480,66536,312,264
311480,1000,312,405
311480,66536,28,127
311480,1000,28,266
311480,1000,27,260
311480,1000,29,164
311480,66536,49,74
311480,1000,49,124
311480,66536,29,97
311480,66536,174,68
311480,1000,174,119
311480,66536,113,292
311480,1000,113,499
311480,66536,152,527
311480,1000,152,712
311480,1000,443,340
311480,66536,443,196
311480,66536,298,47
311480,1000,298,69
311480,1000,445,502
311480,66536,445,357
311480,66536,97,130
311480,1000,97,192
311480,66536,159,86
311480,1000,159,137
311480,66536,26,47
311480,1000,26,89
311480,66536,221,44
311480,1000,221,74
311480,66536,299,19
311480,1000,299,27
311480,66536,283,34
311480,1000,283,54
311480,66536,433,13
311480,1000,433,15
311480,1000,267,2
311480,66536,438,6
311480,1000,438,9
311480,66536,277,4
311480,1000,277,8
311480,66536,276,42
311480,1000,276,69
311480,1000,59,33
311480,66536,59,17
311480,1000,266,35
311480,66536,138,14
311480,1000,138,19
311480,5230,283,16
311480,5230,428,4
311480,5230,226,4
311480,5230,140,3
311480,5230,282,2
311480,1000,106,86
311480,1000,30,16
311480,66536,261,4
311480,1000,261,5
311480,66536,282,13
311480,1000,282,19
311480,66536,226,60
311480,1000,226,80
311480,1000,428,188
311480,1000,178,372
311480,66536,224,282
311480,1000,224,503
311480,66536,439,231
311480,1000,439,420
311480,66536,353,208
311480,1000,353,334
311480,66536,345,27
311480,1000,345,44
311480,66536,109,52
311480,1000,109,70
311480,66536,106,53
311480,66536,460,52
311480,1000,460,81
311480,5230,353,8
311480,5230,439,7
311480,5230,224,17
311480,5230,178,6
311480,5230,177,9
311480,66536,177,170
311480,1000,177,276
311480,66536,286,157
311480,1000,286,255
311480,66536,178,234
311480,66536,210,190
311480,1000,210,296
311480,66536,409,47
311480,1000,409,73
311480,66536,189,1
311480,1000,189,3
311480,1000,151,104
311480,66536,101,3
311480,1000,101,3
311480,66536,332,13
311480,1000,332,23
311480,66536,317,26
311480,1000,317,39
311480,66536,401,76
311480,1000,401,126
311480,925,401,8
311480,925,29,11
311480,925,170,37
311480,925,313,16
311480,925,113,7
311480,925,266,9
311480,925,153,51
311480,925,160,1
311480,925,435,4
311480,925,437,5
311480,925,245,21
311480,925,305,24
311480,925,298,15
311480,925,147,140
311480,925,353,34
311480,925,216,32
311480,925,391,16
311480,66536,391,51
311480,1000,391,63
311480,1000,144,311
311480,66536,291,39
311480,1000,291,92
311480,66536,428,115
311480,2561,30,3
311480,2561,213,20
311480,2561,218,5
311480,2561,356,11
311480,2561,446,1
311480,2561,285,5
311480,66536,362,322
311480,1000,362,529
311480,66536,285,108
311480,1000,285,149
311480,1000,213,145
311480,66536,413,40
311480,1000,413,61
311480,66536,213,85
311480,66536,87,5
311480,1000,87,9
311480,66536,302,8
311480,1000,302,12
311480,66536,126,5
311480,66536,309,16
311480,1000,309,30
311480,66536,84,6
311480,1000,84,9
311480,2561,313,15
311480,2561,400,3
311480,2561,370,3
311480,2561,260,5
311480,2561,211,3
311480,2561,22,2
311480,5230,106,8
311480,66536,30,9
311480,66536,15,32
311480,1000,15,54
311480,66536,280,4
311480,1000,280,7
311480,66536,314,1
311480,1000,314,1
311480,2561,299,6
311480,2561,369,1
311480,5230,317,23
311480,5230,221,12
311480,5230,401,20
311480,5230,29,14
311480,5230,170,47
311480,5230,313,29
311480,5230,445,4
311480,5230,443,9
311480,5230,266,11
311480,5230,138,13
311480,5230,305,13
311480,5230,220,2
311480,5230,160,2
311480,5230,435,2
311480,5230,437,2
311480,66536,437,2
311480,1000,437,3
311480,66536,245,40
311480,1000,245,63
311480,66536,144,209
311480,66536,452,52
311480,1000,452,75
311480,66536,117,109
311480,1000,117,165
311480,2561,109,6
311480,2561,106,3
311480,2561,229,2
311480,2561,87,1
311480,1000,170,742
311480,66536,170,447
311480,2561,170,14
311480,2561,152,10
311480,5230,152,12
311480,5230,153,15
311480,5230,216,16
311480,5230,97,8
311480,66536,151,64
311480,66536,250,244
311480,1000,250,378
311480,66536,206,100
311480,1000,206,125
311480,66536,324,130
311480,1000,324,233
311480,66536,266,20
311480,66536,27,155
311480,66536,220,51
311480,1000,220,65
311480,5230,207,2
311480,2561,153,24
311480,2561,216,10
311480,2561,147,24
311480,2561,155,3
311480,2561,345,7
311480,2561,353,9
311480,2561,439,1
311480,2561,224,6
311480,2561,81,2
311480,1000,53,349
311480,66536,53,218
311480,66536,322,19
311480,1000,322,24
311480,66536,43,41
311480,1000,43,57
311480,66536,52,37
311480,1000,52,76
311480,66536,351,76
311480,1000,351,113
311480,66536,108,93
311480,1000,108,156
311480,66536,196,6
311480,1000,196,10
311480,66536,388,182
311480,1000,388,284
311480,66536,459,105
311480,1000,459,157
311480,1000,239,186
311480,66536,239,117
311480,66536,156,293
311480,1000,156,471
311480,66536,256,134
311480,1000,256,182
311480,66536,425,186
311480,1000,425,311
311480,5230,156,3
311480,66536,390,162
311480,1000,390,273
311480,66536,446,48
