carrier,freq,cid,count
310410,850,203,6
310410,850,52,13
310410,850,168,3
310410,850,416,6
310410,850,214,16
310410,5110,274,2
310410,5230,407,4
310410,5230,388,3
310410,67086,407,5
310410,1550,407,10
310410,67086,59,4
310410,1550,59,9
310410,67086,309,1
310410,1550,309,3
310410,67086,311,1
310410,1550,311,3
310410,1100,341,47
310410,1100,126,89
310410,1100,405,80
310410,1100,255,19
310410,1100,311,9
310410,66836,309,33
310410,1300,309,71
310410,66836,311,34
310410,1300,311,38
310410,66836,432,36
310410,1300,432,73
310410,66836,5,1
310410,1300,5,1
310410,66836,96,1
310410,1300,96,1
310410,66836,389,1
310410,1300,389,3
310410,66836,387,18
310410,1300,387,31
310410,850,188,9
310410,850,148,14
310410,850,318,30
310410,850,357,13
310410,850,380,13
310410,850,354,4
310410,850,323,7
310410,850,91,10
310410,5110,184,1
310410,5110,313,2
310410,5110,62,1
310410,850,256,8
310410,5110,60,1
310410,66736,146,1
310410,1200,146,2
310410,1400,466,1
310410,66936,208,3
310410,1400,208,5
310410,850,216,24
310410,850,285,15
310410,5110,176,6
310410,5110,183,5
310410,5230,311,19
310410,2561,311,2
310410,1100,61,81
310410,850,83,90
310410,850,220,114
310410,850,332,117
310410,850,320,18
310410,850,489,33
310410,9820,446,8
310410,850,208,7
310410,850,178,5
310410,850,225,10
310410,66586,432,2
310410,1050,432,3
310410,40072,321,1
310410,66661,301,1
310410,1125,301,1
310410,850,404,150
310410,66836,128,1
310410,1300,128,1
310410,66836,56,19
310410,2561,119,10
310410,5230,119,8
310410,66836,119,2
310410,1300,119,3
310410,2561,118,4
310410,5230,432,7
310410,66836,61,19
310410,1300,61,25
310410,39874,173,1
310410,67086,119,1
310410,1550,119,1
310410,1550,184,1
310410,66936,99,1
310410,1400,99,1
310410,66936,3,1
310410,1400,3,1
310410,40072,45,1
310410,66836,31,13
310410,1300,31,15
310410,66836,34,29
310410,1300,34,49
310410,66836,89,3
310410,1300,89,4
310410,66836,30,10
310410,1300,30,11
310410,850,50,32
310410,950,387,1
310410,1100,184,2
310410,850,337,40
310410,850,335,1
310410,1100,102,4
310410,66836,126,5
310410,1300,126,6
310410,66836,233,8
310410,1300,233,9
310410,850,282,1
310410,1100,60,3
310410,1100,226,1
310410,5230,102,1
310410,850,321,39
310410,850,41,38
310410,850,147,2
310410,66836,55,1
310410,1300,55,1
