carrier,serving_cellset,count
311480,66586-74/176930-97/67086-74/1100-74,1
311480,1050-74/176930-97/67086-74/1100-74,1
311480,66586-74/176930-97/66836-74/1100-74,1
311480,66586-74/176930-257/66836-74/1100-74,3
311480,66586-257/55740-257/55542-257/55344-257,2
311480,1050-257/176930-97/66836-257/1100-257,2
311480,1550-136,1
311480,1550-136/176930-136/66586-136/1100-136,1
311480,5230-440/66836-440/1100-440/66586-440,1
311480,5230-136/66836-136/67086-136/1100-136,1
311480,5230-138/2350-138/2100-138,4
311480,5230-168/2350-168/2100-168,3
311480,5230-138/67086-138/66586-138,3
311480,5230-168/67086-168/66836-168,1
311480,5230-138/66586-138/67086-138,2
311480,5230-138/2078331-302/2350-138/2100-138,1
311480,5230-138/67086-138/66836-138,2
311480,5230-139/2100-139/2350-139,2
311480,5230-168/66586-168/67086-168,1
311480,5230-136/67086-136/66836-136/1100-136,1
311480,5230-99/66836-99/66586-99/1100-99,2
311480,5230-136/66836-136/66586-136/1100-136,2
311480,5230-99/67086-99/66836-99/1100-99,2
311480,1300-112/2078331-147,1
311480,66836-62,1
311480,66836-128/66586-128/1100-128/5230-128,3
311480,66836-102,2
311480,1300-139/176930-136/66586-139,28
311480,66836-136/176930-136/66586-136/1100-136,6
311480,1300-139/176930-136/66586-139/5230-139,1
311480,66836-136/56540-136/56144-136/56342-136,2
311480,1300-136/176930-136/67086-136/1100-136,2
311480,66836-159/176930-136/1100-440/66586-159,11
311480,66836-138/176930-136/66586-138,8
311480,1300-136/176930-136/66586-136/1100-136,2
311480,66836-138/176930-136/67086-138,3
311480,66836-79/176930-136/1100-99/66586-79,1
311480,1300-159/176930-136/1100-440/66586-159,2
311480,66586-97/56144-327/56342-328/56540-329,1
311480,5230-165,2
311480,5230-166/66586-166/67086-166/1100-166,1
311480,66836-165/56040-165/56640-165/56442-165,1
311480,1300-165,4
311480,66836-165/176930-165/67086-165/1100-165,1
311480,1300-165/176930-165/67086-165/1100-165,1
311480,66836-165/67086-165/66586-165/1100-165,1
311480,66836-165/176930-166/67086-165/1100-165,1
311480,1300-165/176930-166/67086-165/1100-165,1
311480,66836-166/176930-166/67086-166/1100-166,1
311480,1300-166,3
311480,66836-38/176930-166/66586-38/1100-38,1
311480,1300-38,4
311480,66836-38/55542-38/55344-38/55740-38,1
311480,66836-38/176930-38/66586-38/1100-38,2
311480,1300-38/176930-38/66586-38/1100-38,1
311480,66836-166/176930-38/67086-166/1100-166,2
311480,1100-38,1
311480,1100-38/176930-38/55344-38/55740-38/55542-38,1
311480,1100-38/176930-38/66836-38/67086-38,2
311480,1100-38/55344-38/55740-38/55542-38,1
311480,1100-38/55740-38/55344-38/55542-38,2
311480,1100-38/176930-166/66836-38/67086-38,1
311480,1100-165/176930-166/66586-165/67086-165,1
311480,1100-166/176930-166/66836-166/67086-166,4
311480,1100-38/176930-166/66586-38/66836-38,1
311480,1100-38/55542-38/55740-38/55344-38,1
311480,1100-38/176930-38/66586-38/66836-38,1
311480,1100-414/176930-38/66836-414/67086-414,1
311480,1100-414/55344-414/55542-414/55740-414,2
311480,1100-414/176930-166/66836-414/67086-414,2
311480,1100-414/176930-165/66836-414/67086-414,1
311480,1100-166/56540-166/56342-166/56144-166,1
311480,1100-166/176930-165/66836-166/67086-166,2
311480,1100-414,1
311480,1100-414/176930-166/66836-414/66586-414/67086-414,1
311480,1100-414/176930-165/66586-414/66836-414,1
311480,1100-165/176930-165/66586-165/66836-165,1
311480,1100-340/176930-165/66586-340/66836-340,1
311480,1100-340/176930-256/66586-340/66836-340,1
311480,1100-165/56640-165/56442-165/56040-165,2
311480,1100-165/176930-165/66586-165/67086-165,1
311480,1100-165/56640-165/56442-165/66586-165,1
311480,1100-165/176930-256/66586-165/67086-165,1
311480,1100-58/176930-256/66586-58/66836-58,1
311480,1100-58/55344-58/55542-58/55740-58,1
311480,1100-257/55740-257/55542-257/55344-257,7
311480,1100-255/176930-256/66586-255/67086-255,4
311480,1100-256/176930-256/66586-256/66836-256,3
311480,1100-256/176930-257/66586-256/66836-256,1
311480,1100-256/176930-255/66586-256/66836-256,2
311480,1100-255/176930-97/66586-255/66836-255,4
311480,1100-407/176930-97/56540-122,1
311480,5230-40,15
311480,66586-256/55740-256/55542-256/55344-256,2
311480,66586-256/176930-256/67086-256/1100-256,2
311480,1050-256/176930-256/67086-256/1100-256,2
311480,1050-256/176930-255/67086-256/1100-256,2
311480,1050-255/176930-255/67086-255,1
311480,66586-40/176930-97/66836-40,4
311480,1050-40,54
311480,66586-40/66836-40/5230-40,19
311480,66586-40/176930-257/66836-40,16
311480,1050-40/176930-257/66836-40,7
311480,66586-255/56640-255/56442-255/56244-255,6
311480,1050-40/176930-97/66836-40,1
311480,66586-40/176930-255/66836-40,6
311480,1050-40/176930-255/66836-40,7
311480,5230-255/2078331-409/66586-255/67086-255/1100-255,1
311480,66586-255/176930-97/66836-255/1100-255,7
311480,1050-255/176930-97/66836-255/1100-255,5
311480,1100-255/176930-256/66836-255/67086-255,2
311480,1100-256/176930-256/66836-256/67086-256,1
311480,1100-256/176930-255/66836-256/67086-256,1
311480,66586-139/176930-136/66836-139,38
311480,66586-136/176930-136/66836-136/1100-136,7
311480,66586-160/176930-136/1100-2/66836-160,27
311480,1050-139/176930-136/66836-139,22
311480,66586-136/176930-136/67086-136/1100-136,2
311480,66586-136/56144-136/56342-136/56540-136,3
311480,1050-136/176930-136/66836-136/1100-136,1
311480,66586-140/176930-136/1100-99/66836-140,10
311480,66586-138/176930-136/1100-440/66836-138,5
311480,66586-79/176930-136/1100-100/66836-79,1
311480,66586-79/66836-79/1100-100/5230-79,3
311480,1050-136/176930-136/67086-136/1100-136,2
311480,66586-159/176930-136/1100-440/66836-159,6
311480,1050-160/176930-136/1100-2/66836-160,6
311480,66586-162/176930-136/1100-99/66836-162,10
311480,1100-257/55542-257/55344-257/55740-257,2
311480,1100-255/56244-255/56640-255/56442-255,1
311480,1100-257/55344-257/55740-257/55542-257,1
311480,1100-255/56640-255/56244-255/56442-255,1
311480,1100-122/55344-122/55740-122/55542-122,1
311480,2561-256/2350-256/2100-256/1100-256,1
311480,2561-165/66836-165/67086-165/1100-165,1
311480,5230-167/67086-167/66586-167/1100-167,1
311480,1100-165/56040-165/56640-165/56442-165,1
311480,1100-166/56342-166/56540-166/56144-166,1
311480,1100-166/56144-166/56540-166/56342-166,1
311480,1100-414/55542-414/55344-414/55740-414,1
311480,1100-166,1
311480,1100-165/56442-165/56040-165/56640-165,1
311480,1100-256/55740-256/55542-256/55344-256,1
311480,1100-256,1
311480,1100-407/56144-120/56342-121/56540-122,1
311480,5230-256/66586-256/67086-256/1100-256,1
311480,5230-257/1100-257/67086-257/66586-257,1
311480,5230-255/1100-255/67086-255/66836-255,1
311480,5230-341/66836-341/1100-341/66586-341,2
311480,5230-255/1100-255/67086-255/66586-255,1
311480,1300-40/2078331-720/66586-40/5230-40,1
311480,66836-40/176930-257/66586-40,10
311480,1300-40/176930-257/66586-40,5
311480,1100-256/176930-256/66586-256/67086-256,1
311480,1100-256/176930-255/66586-256/67086-256,1
311480,1100-255/2561-255/67086-255/66586-255,1
311480,1100-255/66586-255/2561-255/67086-255,1
311480,5230-40/2078331-720/2350-40/2100-40,1
311480,5230-40/2078331-719/2350-40/2100-40,3
311480,66586-256/176930-256/66836-256/1100-256,1
311480,1050-256/176930-256/66836-256/1100-256,1
311480,1050-256/176930-255/66836-256/1100-256,1
311480,1050-40/2078331-720/66836-40/5230-40,1
311480,1050-437/176930-257/66836-437,2
311480,1050-256/176930-257/67086-256/1100-256,1
311480,66586-255/176930-167/67086-255/1100-255,1
311480,1050-255/176930-167/67086-255/1100-255,1
311480,66586-255/176930-74/66836-255/1100-255,1
311480,66586-255/176930-167/66836-255/1100-255,1
311480,1050-255/176930-167/66836-255/1100-255,1
311480,5230-255/2078331-711/66836-255/66586-255/1100-255,1
311480,66586-255/176930-74/67086-255/1100-255,1
311480,1050-255/176930-74/67086-255/1100-255,1
311480,66586-218/176930-97/66836-218,1
311480,1050-255/176930-97,1
311480,1050-255/176930-256/66836-255/1100-255,1
311480,66836-255/56640-255/56442-255/56244-255,4
311480,66836-40/176930-255/66586-40,4
311480,66836-255/176930-72/66586-255/1100-255,1
311480,66836-255/176930-167/66586-255/1100-255,1
311480,66836-218/176930-97/1100-255/66586-218,2
311480,66836-255/176930-97/67086-255/1100-255,3
311480,1300-255/176930-97/67086-255/1100-255,1
311480,66836-255/176930-74/66586-255/1100-255,2
311480,1300-255/176930-74/66586-255/1100-255,2
311480,66836-255/2561-255/67086-255/1100-255,1
311480,66836-148/176930-97/67086-148,1
311480,66836-212/176930-59/66586-212,1
311480,1300-212/176930-59/66586-212,1
311480,66836-148/176930-405/67086-148,1
311480,1300-148/176930-407/67086-148,2
311480,66836-148/176930-310/67086-148,14
311480,1300-148/176930-310/67086-148,10
311480,66836-148/176930-255/67086-148,3
311480,1300-148/176930-255/67086-148,3
311480,1300-148/176930-104/67086-148,8
311480,66836-128/1100-128/66586-128/5230-128,4
311480,66586-113/176930-104/1100-128/67086-113,7
311480,1050-113/176930-104/1100-128/67086-113,3
311480,66586-148/176930-104/67086-108,1
311480,5230-97/66836-97/1100-97/67086-97,2
311480,5230-74/55644-74/55842-74/56040-74,3
311480,5230-97/67086-97/1100-97/66836-97,3
311480,5230-3/2078331-452/1100-97/66836-3/66586-3,1
311480,5230-3/1100-97/66836-3/66586-3,3
311480,5230-97/66586-97/66836-97/1100-97,8
311480,5230-257/1100-257/66836-257/66586-257,2
311480,5230-97/1100-97/67086-97/66586-97,3
311480,5230-97/66586-97/1100-97/67086-97,2
311480,5230-180/2350-180/2100-180,1
311480,66586-108/176930-104/1100-309/67086-148,2
311480,66586-108/176930-310/1100-309/67086-148,2
311480,66586-104,2
311480,66836-139/176930-430/66586-139,10
311480,1300-139/176930-430/66586-139,6
311480,66836-139/176930-311/66586-139,3
311480,1300-139/176930-311/66586-139,1
311480,66836-136,3
311480,66836-139,3
311480,66836-139/176930-103/66586-139,21
311480,1300-139/176930-103/66586-139,15
311480,1300-138/176930-136/67086-138,2
311480,66836-140/176930-430/1100-99/66586-140,9
311480,1300-140/176930-430/1100-99/66586-140,9
311480,1300-138/176930-136/66586-138,2
311480,66836-170/176930-103/1100-99/66586-170,1
311480,1300-138/176930-103/67086-138,1
311480,1050-232/176930-309/66836-232,9
311480,1050-232/2078331-191/66836-232/67086-232,3
311480,1050-3/2078331-450/66836-3/1100-97/5230-3,1
311480,66586-97/56342-328/56540-329/56144-327,1
311480,1100-257/176930-256/66836-257/67086-257,3
311480,1100-97/176930-256/66586-97/66836-97,2
311480,5230-96,7
311480,5230-96/2078331-450,1
311480,1050-309/2078331-189/55744-234/55942-235/56140-236,1
311480,1050-113/2078331-146,1
311480,66586-62/52740-62/53139-62/52941-62,5
311480,66586-60/47291-60/47090-60/47489-60,5
311480,66586-109/176930-104/1100-60/66836-109,6
311480,1050-109/176930-103/1100-60/66836-109,4
311480,1550-96/2078331-450/55744-324/55942-325/56140-326,1
311480,67086-97/56342-328/56540-329/56144-327,3
311480,1100-97/56342-328/56540-329/56144-327,10
311480,1100-257/66586-257/66836-257/67086-257,6
311480,1100-257/67086-257/66586-257/66836-257,3
311480,1100-96/55744-324/55942-325/56140-326,2
311480,1100-97/56540-329/56342-328/56144-327,2
311480,1100-257/2561-257/67086-257/66586-257,1
311480,1100-96/56140-326/55744-324/55942-325,1
311480,1100-234,1
311480,66836-5/66586-5/1100-96/5230-5,1
311480,1300-5,2
311480,66836-96/55744-324/55942-325/56140-326,2
311480,66836-97/56342-328/56540-329/56144-327,5
311480,1050-3/2078331-450/1100-97/66836-3/5230-3,1
311480,1050-96/2078331-450,1
311480,1050-97/2078331-450,1
311480,66586-74/67086-74/66836-74/1100-74,2
311480,1050-74/176930-257/67086-74/1100-74,1
311480,5230-257/176930-257/66586-257/1100-257/67086-257,1
311480,5230-257/2078331-350/66586-257/1100-257/67086-257,1
311480,5230-127/1100-127/66836-127/66586-127,4
311480,5230-97/2078331-450,2
311480,5230-435/2078331-450,1
311480,5230-436/2078331-450,1
311480,5230-436/2078331-70,2
311480,1550-257/176930-256/66586-257/1100-257,7
311480,1550-257/176930-255/66586-257/1100-257,3
311480,67086-257/66836-257/2561-257/1100-257,1
311480,67086-257/176930-256/66586-257/1100-257,1
311480,1550-257/176930-256/66836-257/1100-257,5
311480,1550-255/176930-255/66836-255/1100-255,4
311480,1550-255/176930-97/66836-255/1100-255,1
311480,67086-217/176930-97/66836-217,1
311480,1550-217,5
311480,67086-217/66586-217/66836-217,1
311480,66836-435/1100-97/66586-435/5230-435,8
311480,1300-97/176930-256,1
311480,66836-435/176930-256/1100-97/66586-435,1
311480,5230-257/176930-257/66836-257/66586-257/1100-257,1
311480,5230-257/2078331-349/66836-257/66586-257/1100-257,1
311480,67086-97/56540-329/56342-328/56144-327,2
311480,1550-257/176930-255/66836-257/1100-257,2
311480,67086-255/176930-59/66586-255/1100-255,1
311480,1550-255/176930-59/66586-255/1100-255,1
311480,67086-255/66586-255/1100-255/66836-255,1
311480,66586-257/1100-257/66836-257/67086-257,1
311480,66586-418/55340-423/56140-423/66836-418,1
311480,1100-96/55744-324/56140-326/55942-325,3
311480,1100-96/55744-324/55942-325/66836-96,1
311480,1100-388/176930-96/66586-388/66836-388,1
311480,67086-184/56144-93/56342-94/1100-184,1
311480,66586-184/56144-93/56342-94/1100-184,3
311480,66586-60/47489-60/47291-60/1100-60,2
311480,1050-113/176930-309/1100-128/66836-113,4
311480,66586-359/176930-309/1100-126/67086-359,1
311480,66586-127/53139-127/52941-127/1100-127,1
311480,1050-233/176930-407/67086-233,3
311480,66586-96/55744-324/55942-325/56140-326,1
311480,66586-387/176930-310/1100-387/66836-387,2
311480,1050-387/176930-310/1100-387/66836-387,2
311480,1050-387/176930-309/1100-387/66836-387,4
311480,66586-310/176930-311/67086-310/1100-310,1
311480,1050-127/2078331-231/52941-127/52740-127/53139-127,1
311480,1050-127/2078331-233/52941-127/52740-127/53139-127,1
311480,66586-310/55942-238/55744-237/56140-239,1
311480,1050-96/176930-311/66836-96/1100-96,3
311480,66586-359/176930-59/1100-126/67086-359,1
311480,1050-359/176930-405/1100-126/67086-359,4
311480,66586-309/176930-104/66836-309/1100-309,7
311480,1050-309/176930-104/66836-309/1100-309,5
311480,5230-388/1100-388/66836-388/66586-388,1
311480,67086-257,1
311480,1050-102/176930-102/66836-102/67086-102/1100-102,1
311480,1050-108/176930-102/66836-108/67086-108/1100-309,1
311480,66586-184/56540-95/56144-93/56342-94,1
311480,1050-104/176930-104/67086-104/1100-104,9
311480,66586-113/176930-102/1100-128/66836-113,1
311480,66586-62/52740-62/52941-62/53139-62,1
311480,66586-128/1100-128/66836-128/5230-128,4
311480,1050-148/176930-310/67086-148/66836-148,1
311480,66586-126/66836-126/1100-126/5230-126,4
311480,66586-148/176930-255/67086-148,1
311480,1050-148/176930-255/67086-148,1
311480,66586-148/176930-309/67086-148,2
311480,1050-148/176930-309/67086-148,2
311480,66586-309/56140-236/55942-235/55744-234,7
311480,66586-309/176930-104/67086-309/1100-309,7
311480,1050-309/176930-104/67086-309/1100-309,5
311480,1050-104/176930-102/66836-104/1100-104,2
311480,66586-309/56140-236/55744-234/55942-235,1
311480,66586-110/176930-311/1100-309/66836-110,2
311480,1050-110/176930-311/1100-309/66836-110,2
311480,66586-111/176930-104/66836-111,6
311480,66586-111/176930-309/66836-111,3
311480,1050-111/176930-309/66836-111,6
311480,5230-62/2078331-249/66836-62/66586-62/1100-62,1
311480,5230-104/66586-104/66836-104/1100-104,1
311480,5230-104/2078331-6/66586-104/66836-104/1100-104,1
311480,5230-62/2078331-314/66836-62/66586-62/1100-62,1
311480,66586-113/176930-104/1100-128/66836-113,3
311480,1050-113/176930-104/1100-128/66836-113,2
311480,1050-104/2078331-191/66836-104/67086-104/1100-104,1
311480,1050-309/MAC-LTE/Attempt-RACH/id-Subpkt,1
311480,66586-148/176930-102/67086-148,1
311480,66836-418,1
311480,1300-418,1
311480,66586-138/176930-103/1100-440/66836-138,6
311480,1050-138/176930-136/1100-440/66836-138,5
311480,1050-138/176930-103/1100-440/66836-138,6
311480,66586-139/176930-103/66836-139,14
311480,1050-139/176930-103/66836-139,17
311480,66586-139/176930-430/66836-139,1
311480,1050-139/176930-430/66836-139,1
311480,66586-138/176930-103/1100-440/67086-138,8
311480,66586-138/176930-136/1100-440/67086-138,7
311480,1050-138/176930-136/1100-440/67086-138,6
311480,1050-138/176930-103/1100-440/67086-138,6
311480,66586-138/176930-430/1100-440/67086-138,1
311480,1050-138/176930-430/1100-440/67086-138,1
311480,66586-136/67086-136/66836-136/1100-136,2
311480,66586-136/176930-136/67086-136/1100-137,1
311480,1050-162/176930-136/1100-99/66836-162,1
311480,1050-140/176930-136/1100-99/66836-140,2
311480,66586-440/1100-440/66836-440/5230-440,1
311480,66586-140/176930-430/1100-99/66836-140,2
311480,1050-140/176930-430/1100-99/66836-140,2
311480,66586-170/176930-103/1100-99/66836-170,1
311480,1550-256,7
311480,1550-230,1
311480,1550-230/2071667-146/66836-230/66586-230,1
311480,67086-217/66836-217/66586-217,1
311480,67086-217/176930-255/66586-217,1
311480,1550-217/176930-255/66586-217,1
311480,67086-218/176930-255/66586-218,4
311480,1550-218/176930-256/66586-218,4
311480,1550-218/176930-255/66586-218,4
311480,67086-255/176930-255/66836-255/1100-255,3
311480,67086-256/176930-255/66836-256/1100-256,3
311480,1550-256/176930-256/66836-256/1100-256,5
311480,67086-72/176930-256/66586-72/1100-72,1
311480,1550-72,1
311480,67086-256/176930-256/66586-256/1100-256,1
311480,1550-256/176930-255/66586-256/1100-256,1
311480,1550-218/2078331-409/66836-218/66586-218,1
311480,1550-218/2078331-408/66836-218/66586-218,1
311480,67086-218/66586-218/66836-218,1
311480,1550-405/176930-405/66836-405/1100-405,1
311480,67086-233/176930-405/66586-233,4
311480,1550-255/176930-256/66586-255/1100-255,2
311480,1550-255/176930-257/66586-255/1100-255,3
311480,1550-256/176930-255/66836-256/1100-256,6
311480,1550-255/176930-256,1
311480,67086-218/176930-255/66836-218,1
311480,1550-218/176930-256/66836-218,1
311480,67086-255/176930-256/66836-255/1100-255,1
311480,1550-255/176930-257/66836-255/1100-255,1
311480,1550-255/176930-256/66836-255/1100-255,2
311480,67086-256/176930-256/66836-256/1100-256,2
311480,1300-40/176930-255/66586-40,7
311480,1300-218/176930-97/1100-255/66586-218,1
311480,1300-217/176930-96/1100-255/67086-217,1
311480,1300-40/176930-256/66586-40,2
311480,66836-437/176930-256/66586-437,1
311480,1300-218/176930-96/1100-255/67086-218,1
311480,66836-217/176930-96/1100-255/66586-217,1
311480,1050-40/176930-256/66836-40,3
311480,66586-437/176930-256/66836-437,1
311480,1050-218/176930-97/67086-218,1
311480,1050-218/176930-96/67086-218,1
311480,66586-217/176930-96/67086-217,1
311480,1300-257/176930-257/66586-257/2561-257/1100-257,1
311480,1300-257/176930-256/66586-257/1100-257,1
311480,66586-104/176930-310/67086-104/1100-104,12
311480,66586-212/176930-309/67086-212,1
311480,66586-309/55744-234/55942-235/1100-309,3
311480,66586-5/176930-311/1100-96/66836-5,1
311480,1050-5/176930-311/1100-96/66836-5,1
311480,1050-5/176930-96/1100-96/66836-5,1
311480,1050-127/2078331-231/52941-127/52740-127/1100-127,1
311480,1050-127/2078331-233/52941-127/52740-127/1100-127,1
311480,66586-96/55744-324/55942-325/1100-96,1
311480,66586-310/176930-309/67086-310/1100-310,1
311480,66586-311/176930-309/67086-311/1100-311,1
311480,1050-311/176930-311/67086-311/1100-311,1
311480,1050-389/176930-309/1100-389/66836-389,2
311480,1050-388/176930-59/1100-388/66836-388,2
311480,1050-61/2078331-62/66836-61/1100-61/5230-61,5
311480,1050-108/2078331-285/66836-108/67086-108/1100-309,3
311480,1050-102/176930-103/67086-102/1100-102,1
311480,66586-184/176930-102/66836-184/1100-184,1
311480,66586-30/176930-102/1100-61/66836-30,1
311480,66836-184/56540-95/56144-93/56342-94,1
311480,1100-309/55744-234/55942-235/66586-309,1
311480,66836-232/176930-309/67086-232,12
311480,66836-148/176930-102/67086-148,1
311480,66836-60/47489-60/47291-60/1100-60,1
311480,1300-112/2078331-146/66586-112/67086-112/1100-310,5
311480,66836-148/176930-104/66586-148,6
311480,1300-232/176930-309/67086-232,12
311480,66836-104/176930-309/66586-104/1100-104,4
311480,66836-309/55744-234/55942-235/1100-309,1
311480,1300-309/176930-104/67086-309/1100-309,3
311480,66836-113/176930-309/1100-128/67086-113,2
311480,1050-104/176930-309/66836-104/67086-104/1100-104,1
311480,66586-62/52740-62/52941-62/1100-62,1
311480,1050-110/2078331-191/67086-110/66836-110/1100-309,1
311480,1050-104/176930-309/66836-104/1100-104,1
311480,1300-148/176930-104/66586-148,12
311480,1300-232/176930-102/66586-232,1
311480,66836-232/176930-405/66586-232,3
311480,1300-232/176930-405/66586-232,3
311480,66836-128/176930-104/1100-128/66586-128,1
311480,1300-62/176930-59/1100-62/66586-62,2
311480,66836-62/52740-62/52941-62/1100-62,1
311480,1300-110/2078331-313/66586-110/67086-110/1100-309,3
311480,1300-110/2078331-313/67086-110/66586-110/1100-309,2
311480,1300-104/176930-309/66586-104/1100-104,1
311480,66836-359/176930-59/1100-126/66586-359,8
311480,1300-359/176930-59/1100-126/66586-359,5
311480,66836-61/176930-59/1100-61/66586-61,5
311480,66836-359/176930-59/1100-126/67086-359,7
311480,66836-56/176930-59/1100-61/66586-56,3
311480,66836-34/176930-59/1100-126/66586-34,12
311480,1300-34/176930-59/1100-126/66586-34,9
311480,1300-359/176930-59/1100-126/67086-359,4
311480,66836-126/176930-59/1100-126/66586-126,2
311480,66836-56/176930-59/1100-61/67086-56,2
311480,66836-31/176930-59/1100-341/66586-31,2
311480,66836-30/176930-59/1100-61/66586-30,1
311480,66586-437,1
311480,1050-439/2078331-75/66836-439/1100-439/5230-439,1
311480,1050-227,3
311480,1050-85,3
311480,66586-227/1100-227/66836-227/5230-227,1
311480,66586-85/66836-85/1100-85/5230-85,1
311480,66586-227/66836-227/1100-227/5230-227,1
311480,66586-84/1100-84/66836-84/5230-84,1
311480,1050-84,3
311480,1050-209,6
311480,66586-209/176930-429/67086-209/1100-209,2
311480,1050-209/176930-429/67086-209/1100-209,1
311480,66586-209/56140-338/67086-209,1
311480,66586-209/176930-209/67086-209/1100-209,1
311480,1050-209/176930-209/67086-209/1100-209,1
311480,66586-84/176930-209/66836-84/1100-84,1
311480,66586-84/66836-84/1100-84/5230-84,1
311480,66586-209/55340-336/55942-337/56140-338,1
311480,66586-429/2561-429/66836-429/1100-429,1
311480,1050-429,2
311480,66586-429/176930-429/66836-429/1100-429,1
311480,1050-429/176930-429/66836-429/1100-429,1
311480,1050-429/176930-431/66836-429/1100-429,1
311480,66586-1/176930-431/66836-1,2
311480,1050-1,3
311480,66586-431/176930-431/67086-431/1100-431,1
311480,1050-431,1
311480,66586-1/176930-369/66836-1,1
311480,1050-1/176930-369/66836-1,1
311480,66586-0/176930-369/66836-0,1
311480,1050-0,2
311480,66586-0/66836-0/5230-0,1
311480,66586-2/66836-2/5230-2,1
311480,1050-2,1
311480,1050-370,2
311480,66586-370/176930-371/66836-370/1100-370,1
311480,1050-370/176930-371/66836-370/1100-370,1
311480,66586-371/176930-371/66836-371/1100-371,1
311480,1050-371,1
311480,1050-371/176930-369/66836-371/1100-371,2
311480,1050-371/176930-371/66836-371/1100-371,1
311480,66586-282/176930-369/66836-282,2
311480,1050-282,3
311480,1050-282/176930-371/66836-282,1
311480,1050-282/176930-369/66836-282,2
311480,66586-282/176930-48/66836-282,1
311480,1050-282/176930-48/66836-282,1
311480,66586-283/176930-369/66836-283,1
311480,1050-283,1
311480,66586-284/176930-369/66836-284,1
311480,1050-284,2
311480,66586-284/66836-284,1
311480,1050-327,2
311480,66586-328/66836-328/67086-328,1
311480,1050-328,1
311480,66586-329/66836-329/67086-329/1100-247,1
311480,1050-329,1
311480,66586-337/67086-337/66836-337,1
311480,1050-337,1
311480,66586-338/67086-338/66836-338/1100-219,1
311480,1050-338,1
311480,1050-241,2
311480,1050-242,1
311480,66586-101/66836-101/67086-101/1100-101,1
311480,1050-101,1
311480,1050-240,1
311480,1050-378,2
311480,1050-213,6
311480,66586-28/66836-28/5230-28,1
311480,1050-28,1
311480,66586-378/1100-378/66836-378/5230-378,1
311480,1050-29,3
311480,66586-213/67086-213/66836-213/1100-213,2
311480,66586-213/176930-214/1100-213/67086-213,2
311480,1050-213/176930-214/1100-213/67086-213,1
311480,66586-29/176930-214/1100-195/66836-29,1
311480,66586-213/176930-213/1100-213/67086-213,1
311480,1050-213/176930-213/1100-213/67086-213,1
311480,1050-213/176930-215/1100-213/67086-213,1
311480,66586-215/176930-215/67086-215/1100-215,2
311480,1050-215,2
311480,66586-160/176930-215/1100-160/66836-160,5
311480,66586-29/176930-215/1100-195/66836-29,1
311480,66586-160/176930-271/1100-160/66836-160,4
311480,1050-160/176930-271/1100-160/66836-160,4
311480,1050-160/176930-215/1100-160/66836-160,3
311480,66586-160/66836-160/1100-160/5230-160,1
311480,66586-161/66836-161/1100-161/5230-161,1
311480,1050-161,1
311480,66586-159/1100-159/66836-159/5230-159,1
311480,5230-161/66836-161/66586-161/1100-161,1
311480,5230-159,3
311480,5230-272/67086-272/1100-272/66836-272,2
311480,5230-161,5
311480,5230-272/67086-272/66836-272/1100-272,2
311480,5230-314,2
311480,5230-272,3
311480,5230-314/2100-314/2350-314,1
311480,5230-70,3
311480,5230-69/2350-69/1075-69,2
311480,5230-71/2350-71/1075-71,1
311480,5230-76/67086-76/66836-76/1075-76,2
311480,5230-75/67086-75/66836-75/1075-75,1
311480,5230-361/67086-75,1
311480,5230-75,1
311480,5230-361,2
311480,5230-362,2
311480,5230-403/67086-403/66836-403,1
311480,5230-402/67086-402/66836-402,1
311480,5230-404/67086-404/66836-404,1
311480,5230-385/66836-385/67086-85,1
311480,5230-386,4
311480,5230-85/67086-85/66836-85,2
311480,5230-85,2
311480,2561-85/67086-85/66836-85,1
311480,2561-86/67086-86/66836-86/1075-55,2
311480,2561-200,2
311480,2561-60,2
311480,2561-200/66811-200/67086-200,2
311480,2561-60/67086-60/66836-60/1075-60,1
311480,5230-119/66586-119/66836-119/1075-186,1
311480,5230-52/66836-52/66586-52/1075-186,1
311480,5230-51/2100-51/2350-51,1
311480,5230-53,1
311480,5230-329,1
311480,5230-157/66586-157/66836-157/1075-157,2
311480,5230-244/66586-244/67086-244/1075-244,1
311480,5230-156,1
311480,1075-156/66836-156/66586-156/67086-244,1
311480,1075-158/2350-158/2100-158/2561-345,2
311480,1075-32/2350-32/2100-32/2561-347,2
311480,5230-158/66836-158/66586-158/1075-158,2
311480,5230-192,3
311480,66586-192/67086-244/66836-192/1075-192,1
311480,1050-192,1
311480,66586-193/66836-193/1075-193/5230-193,1
311480,1050-193,1
311480,1050-194,1
311480,5230-194/66836-194/66586-194/1075-194,1
311480,5230-123,2
311480,5230-194,4
311480,66586-232/176930-128/67086-232,18
311480,1050-232/176930-128/67086-232,12
311480,66586-108/176930-128/1100-309/67086-148,9
311480,1050-108/176930-128/1100-309/67086-108,7
311480,66586-212/176930-127/67086-405,10
311480,1050-212/176930-127/67086-212,8
311480,66586-148/176930-127/66836-108,4
311480,1050-148/176930-127/66836-148,30
311480,1050-148/176930-127/66836-108,1
311480,1050-148/176930-128/66836-148,21
311480,1050-108/176930-128/1100-309/67086-108/1100-309,1
311480,66586-56/67086-56/66836-56,10
311480,66836-108/67086-148/66586-108/1100-104,6
311480,66836-108/66586-108/67086-148/1100-104,7
311480,66836-148/176930-128/67086-148,1
311480,1300-148/176930-128/67086-148,1
