carrier,freq,cid,count
310410,5110,40,2
310410,2425,41,2
310410,675,302,2
310410,5110,341,1
310410,5110,302,14
310410,675,35,5
310410,675,249,6
310410,2200,277,1
310410,2200,59,4
310410,2200,170,4
310410,2200,292,2
310410,67086,249,3
310410,675,8,16
310410,675,106,4
310410,67086,293,5
310410,2200,169,1
310410,1025,36,1
310410,1025,274,1
310410,1025,277,2
310410,1025,278,2
310410,675,459,2
310410,675,402,6
310410,675,1,7
310410,1025,2,1
310410,2200,78,1
310410,2200,2,2
310410,675,196,7
310410,675,256,7
310410,2200,390,1
310410,9820,111,1
310410,2425,149,2
310410,675,325,1
310410,675,284,7
310410,675,281,13
310410,675,394,18
310410,1025,164,2
310410,1025,394,2
310410,675,350,6
310410,675,444,2
310410,67086,404,3
310410,675,404,6
310410,675,369,22
310410,675,383,4
310410,675,421,11
310410,675,271,2
310410,5110,271,4
310410,9820,272,7
310410,2425,272,9
310410,2425,290,2
310410,2425,108,2
310410,2425,59,4
310410,2425,80,3
310410,2425,195,2
310410,1025,195,2
310410,1025,376,2
310410,675,376,2
310410,675,60,3
310410,675,153,4
310410,675,155,2
310410,2425,48,1
310410,2425,461,4
310410,9820,461,2
310410,9820,62,11
310410,675,238,3
310410,675,160,1
310410,9820,160,1
310410,9820,275,1
310410,9820,18,3
310410,9820,12,4
310410,9820,91,2
310410,9820,301,5
310410,2200,209,1
310410,2200,426,5
310410,675,426,7
310410,2425,228,2
310410,2200,239,1
310410,2200,184,1
310410,2200,237,2
310410,2200,238,5
310410,2200,309,4
310410,675,145,3
310410,2175,262,10
310410,2175,234,6
310410,5145,375,7
310410,5145,405,47
310410,850,166,117
310410,2175,396,26
310410,5145,326,38
310410,2425,103,2
310410,5145,17,60
310410,5145,16,60
310410,5145,435,4
310410,5145,436,4
310410,850,431,2
310410,2000,77,3
310410,850,348,2
310410,850,429,4
310410,2000,75,4
310410,2000,348,2
310410,2175,419,3
310410,2175,457,3
310410,2175,165,2
310410,9820,54,3
310410,850,477,2
310410,2425,429,11
310410,5145,219,6
310410,2425,490,3
310410,9820,43,5
310410,5145,492,4
310410,5145,493,19
