carrier,freq,cid,count
311480,1000,27,20
311480,1000,226,8
311480,1000,168,21
311480,65535,168,7
311480,65535,126,11
311480,65535,120,27
311480,65535,192,2
311480,1000,193,3
311480,65535,193,1
311480,65535,121,15
311480,65535,227,8
311480,65535,226,2
311480,1000,70,24
311480,65535,70,28
311480,1000,69,25
311480,65535,69,30
311480,1000,71,3
311480,65535,71,3
311480,1000,423,4
311480,65535,423,4
311480,1000,424,2
311480,1000,426,12
311480,65535,426,10
311480,1000,393,7
311480,65535,393,4
311480,1000,392,2
311480,65535,392,3
311480,1000,428,6
311480,65535,428,4
311480,1000,359,9
311480,65535,359,7
311480,66586,290,10
311480,66586,143,7
311480,1000,75,9
311480,1000,441,10
311480,65535,441,9
311480,1000,430,2
311480,65535,430,3
311480,65535,33,18
311480,66586,236,18
311480,65535,236,12
311480,1000,236,10
311480,66586,288,5
311480,1000,304,1
311480,65535,129,1
311480,66586,339,2
311480,1000,339,5
311480,66586,188,7
311480,65535,199,6
311480,1000,199,11
311480,66586,139,4
311480,65535,232,19
311480,1000,363,14
311480,65535,363,24
311480,66586,363,11
311480,66586,155,6
311480,65535,155,8
311480,1000,306,1
311480,66586,271,12
311480,65535,271,20
311480,65535,233,17
311480,65535,231,16
311480,65535,417,4
311480,1000,418,7
311480,65535,418,4
311480,1000,419,4
311480,65535,419,2
311480,1000,435,6
311480,65535,435,1
311480,1000,420,3
311480,65535,420,1
311480,1000,440,4
311480,65535,440,2
311480,1000,436,4
311480,65535,436,1
311480,1000,425,2
311480,65535,425,1
311480,1000,439,5
311480,65535,439,3
311480,65535,424,1
311480,65535,334,14
311480,1000,335,5
311480,65535,335,4
311480,1000,341,19
311480,65535,341,11
311480,1000,340,48
311480,65535,340,44
311480,65535,339,6
311480,65535,174,5
311480,66586,340,9
311480,66586,437,5
311480,1000,437,1
311480,66586,408,3
311480,66586,409,10
311480,66586,341,5
311480,66586,222,16
311480,66586,309,21
311480,66586,201,6
311480,66586,379,3
311480,1000,379,2
311480,65535,379,1
311480,65535,102,1
311480,66586,378,4
311480,66586,101,13
311480,1000,101,4
311480,65535,101,4
311480,65535,100,5
311480,1000,100,18
311480,1000,99,2
311480,65535,99,1
311480,65535,320,1
311480,66586,273,5
311480,1000,273,3
311480,1000,275,1
311480,1000,372,15
311480,1000,373,17
311480,66586,359,9
311480,66586,354,6
311480,66586,390,5
311480,1000,215,6
311480,66586,324,1
311480,65535,58,2
311480,65535,150,4
311480,1000,286,3
311480,65535,310,38
311480,1000,310,35
311480,1000,311,9
311480,65535,311,12
311480,66586,175,2
311480,66586,142,12
311480,66586,159,4
311480,1000,159,4
311480,1000,138,3
311480,66586,160,2
311480,65535,372,19
311480,65535,116,15
311480,65535,212,15
311480,65535,211,6
311480,66586,33,5
311480,65535,373,11
311480,1000,374,6
311480,66586,70,17
311480,66586,284,3
311480,1000,196,4
311480,65535,196,1
311480,1000,195,24
311480,65535,195,1
311480,65535,103,3
311480,65535,433,3
311480,1000,42,13
311480,1000,438,8
311480,65535,438,1
311480,65535,42,12
311480,1000,406,18
311480,65535,406,4
311480,1000,407,19
311480,65535,407,4
311480,1000,404,2
311480,65535,404,1
311480,66586,39,9
311480,66586,56,1
311480,66586,438,2
311480,1000,405,12
311480,65535,405,3
311480,1000,189,12
311480,65535,189,6
311480,65535,381,1
311480,1000,389,3
311480,65535,389,1
311480,65535,388,2
311480,1000,410,3
311480,65535,410,1
311480,1000,382,3
311480,65535,382,1
311480,1000,52,38
311480,65535,52,55
311480,65535,448,2
311480,65535,2,2
311480,65535,374,12
311480,1000,15,8
311480,65535,15,8
311480,1000,13,1
311480,65535,13,1
311480,65535,75,3
311480,1000,10,5
311480,65535,10,1
311480,1000,377,3
311480,1000,36,3
311480,65535,36,3
311480,65535,38,8
311480,65535,165,2
311480,1000,166,18
311480,65535,266,1
311480,1000,95,4
311480,65535,95,5
311480,65535,254,11
311480,66586,93,3
311480,66586,95,4
311480,1000,416,11
311480,65535,416,3
311480,1000,445,7
311480,65535,445,2
311480,1000,449,8
311480,65535,449,2
311480,1000,12,4
311480,65535,12,2
311480,1000,22,4
311480,65535,22,2
311480,1000,395,2
311480,65535,395,1
311480,1000,9,5
311480,65535,9,2
311480,65535,51,3
311480,1000,412,1
311480,65535,412,1
311480,1000,308,4
311480,65535,308,2
311480,1000,190,7
311480,65535,190,3
311480,1000,225,10
311480,65535,66,1
311480,65535,67,2
311480,1000,446,4
311480,65535,446,1
311480,66586,96,56
311480,66586,41,3
311480,66586,29,6
311480,65535,50,8
311480,66586,46,2
311480,1000,46,1
311480,2100,323,4
311480,5230,323,10
311480,2100,164,4
311480,2585,164,1
311480,2100,162,5
311480,2585,162,1
311480,2100,202,4
311480,5230,202,3
311480,2100,203,4
311480,5230,203,3
311480,2100,209,4
311480,2585,209,1
311480,2100,309,6
311480,2585,309,2
311480,2100,217,16
311480,2585,217,7
311480,2100,216,12
311480,2585,216,5
311480,2100,106,4
311480,5230,106,3
311480,2100,107,4
311480,5230,107,5
311480,2100,105,4
311480,5230,105,3
311480,2100,378,2
311480,2585,378,1
311480,2100,73,8
311480,5230,73,12
311480,2100,140,14
311480,2585,140,4
311480,5230,140,19
311480,2100,235,8
311480,5230,235,19
311480,2100,86,6
311480,2585,86,5
311480,2100,343,7
311480,5230,343,20
311480,2100,342,4
311480,5230,342,13
311480,1000,371,1
311480,2100,127,10
311480,2585,127,1
311480,2100,126,5
311480,2585,126,1
311480,2100,124,4
311480,5230,124,8
311480,2100,88,6
311480,5230,88,35
311480,2100,123,4
311480,5230,123,3
311480,2100,87,10
311480,5230,87,22
311480,2100,158,7
311480,2585,158,1
311480,2100,156,5
311480,2585,156,2
311480,2100,91,7
311480,2585,91,1
311480,2100,176,2
311480,5230,176,1
311480,2100,422,1
311480,2100,68,6
311480,5230,68,2
311480,2100,269,8
311480,2585,269,2
311480,2100,267,2
311480,2585,267,2
311480,2100,72,1
311480,2100,104,2
311480,5230,104,1
311480,2100,102,2
311480,5230,102,1
311480,2100,272,2
311480,2585,272,6
311480,2100,270,4
311480,2585,270,2
311480,2100,49,4
311480,2585,49,1
311480,2100,48,8
311480,2585,48,1
311480,2100,377,4
311480,2585,377,1
311480,2100,376,6
311480,2585,376,2
311480,2100,375,10
311480,2585,375,3
311480,2100,56,4
311480,2585,56,2
311480,2100,54,2
311480,2585,54,1
311480,2100,152,2
311480,2585,152,1
311480,2100,250,8
311480,5230,250,11
311480,1000,150,2
311480,2100,150,2
311480,2585,150,1
311480,2100,278,2
311480,5230,278,1
311480,2100,277,4
311480,5230,277,8
311480,2100,191,4
311480,5230,191,4
311480,2100,189,6
311480,5230,189,4
311480,2100,32,8
311480,2100,,,1
311480,2100,77,4
311480,5230,77,2
311480,2100,75,3
311480,5230,75,3
311480,2100,76,5
311480,5230,76,6
311480,2100,201,1
311480,2100,406,1
311480,2100,237,16
311480,2585,237,1
311480,2100,134,1
311480,2100,238,8
311480,2585,238,1
311480,2100,231,1
311480,2100,190,6
311480,5230,190,3
311480,2100,381,1
311480,2100,252,4
311480,5230,252,9
311480,2585,87,2
311480,5230,358,11
311480,2100,358,10
311480,5230,197,24
311480,2100,197,12
311480,5230,249,1
311480,5230,,,81
311480,5230,195,20
311480,2100,195,11
311480,5230,196,1
311480,2100,196,2
311480,5230,181,15
311480,2100,181,6
311480,5230,371,14
311480,2100,371,2
311480,5230,182,11
311480,2100,182,2
311480,5230,357,2
311480,2100,357,2
311480,5230,58,20
311480,2100,58,2
311480,5230,52,25
311480,2100,52,6
311480,5230,53,2
311480,2100,53,2
311480,5230,183,11
311480,2100,183,4
311480,5230,185,5
311480,2100,185,3
311480,5230,251,2
311480,2100,251,2
311480,5230,158,22
311480,5230,157,7
311480,2100,157,2
311480,5230,120,14
311480,2100,120,4
311480,5230,122,22
311480,2100,122,2
311480,5230,285,1
311480,2100,285,1
311480,5230,313,6
311480,2100,313,3
311480,5230,314,1
311480,2100,314,1
311480,5230,256,7
311480,2100,256,6
311480,5230,83,2
311480,2100,83,2
311480,5230,257,14
311480,2100,257,4
311480,5230,199,4
311480,2100,199,4
311480,5230,200,5
311480,2100,200,2
311480,5230,226,2
311480,2100,226,2
311480,5230,225,2
311480,2100,225,4
311480,5230,238,6
311480,5230,48,16
311480,5230,55,6
311480,2100,55,2
311480,5230,353,7
311480,2100,353,3
311480,5230,298,3
311480,2100,298,4
311480,5230,204,2
311480,2100,204,1
311480,5230,213,4
311480,5230,214,5
311480,5230,131,8
311480,2100,131,18
311480,5230,335,3
311480,2100,335,2
311480,2585,214,27
311480,2100,180,2
311480,2585,180,5
311480,2585,131,27
311480,2100,78,2
311480,5230,78,1
311480,2100,66,6
311480,2585,66,5
311480,2100,67,6
311480,2585,67,2
311480,2585,68,2
311480,5230,253,18
311480,2100,253,1
311480,5230,135,5
311480,2100,135,2
311480,5230,80,1
311480,5230,376,8
311480,5230,136,2
311480,2100,136,2
311480,5230,312,2
311480,2100,312,2
311480,5230,336,9
311480,2100,336,2
311480,5230,86,17
311480,5230,337,9
311480,2100,337,2
311480,5230,255,11
311480,2100,255,4
311480,5230,377,3
311480,1000,351,1
311480,2100,351,2
311480,5230,351,1
311480,2100,132,2
311480,2585,132,1
311480,2100,133,7
311480,2585,133,8
311480,2100,292,2
311480,2585,292,1
311480,2100,352,3
311480,5230,352,2
311480,2100,37,14
311480,2585,37,4
311480,2100,349,6
311480,2585,349,3
311480,2100,247,4
311480,5230,247,2
311480,5230,349,1
311480,2100,90,8
311480,2585,90,2
311480,5230,90,9
311480,5230,151,6
311480,2100,151,2
311480,5230,229,10
311480,2100,229,2
311480,1000,229,1
311480,5230,91,17
311480,5230,156,2
311480,5230,301,1
311480,5230,126,10
311480,5230,127,18
311480,5230,234,8
311480,2100,234,5
311480,5230,108,6
311480,2100,108,3
311480,5230,109,5
311480,2100,109,1
311480,5230,186,22
311480,2100,186,4
311480,5230,188,3
311480,2100,188,1
311480,5230,216,11
311480,5230,266,1
311480,5230,217,6
311480,5230,207,4
311480,2100,207,4
311480,5230,309,9
311480,5230,209,2
311480,5230,162,2
311480,5230,164,2
311480,5230,322,8
311480,2100,322,8
311480,5230,237,13
311480,5230,239,3
311480,2100,239,6
311480,2585,240,1
311480,66586,89,9
311480,5230,89,13
311480,66586,380,2
311480,2585,380,1
311480,66586,28,2
311480,5230,170,5
311480,66586,168,2
311480,5230,168,11
311480,5230,169,1
311480,66586,268,2
311480,2585,268,1
311480,66586,147,4
